MUS_TECH,321-0,Producing in the Virtual Studio,FAL,,
MUS_TECH,322-0,Recording and Basic Audio ,FAL,,
MUS_TECH,335-0,Selected Topics in Music Tech,FAL,,
MUS_TECH,340-0,Composing with Computers,FAL,,
MUS_TECH,342-0,Computer Sound Synthesis,FAL,,
MUS_TECH,344-0,Adv Projects in Music Tech,FAL,,
MUS_THRY,345-0,Technology-Based Performance,FAL,,
MUS_THRY,251-0,Music and Mind (Formerly Mus Thry 351),FAL,,
MUS_THRY,321-0,Analytic Techniq,FAL,,
MUS_THRY,331-0,Analyt Studies,FAL,,
MUS_THRY,332-0,Rhythmic Analysis,FAL,,SBS
MUS_THRY,335-0,Selected Topics in Music Thry,FAL,,
MUS_THRY,336-0,Selected Topics in Music Cognition,FAL,,
MUS_THRY,351-0,Music Cognition ,FAL,,
MUS_THRY,352-0,Score Analysis,FAL,,
MUS_THRY,355-0,Atonal Analysis,FAL,,SBS
MUS_THRY,385-0,Senior Project,FAL,,SBS
MUS_THRY,399-0,Indep Study,FAL,,
MUSIC,111-1,Theory I,FAL,,
MUSIC,111-2,Theory II,FAL,,
MUSIC,111-3,Theory III,FAL,,
MUSIC,126-1,Aural Skills I,FAL,,
MUSIC,126-2,Aural Skills II,FAL,,
MUSIC,126-3,Aural Skills III,FAL,,
MUSIC,127-0,Keyboard Skills,FAL,,
MUSIC,211-1,Theory IV,FAL,,
MUSIC,211-2,Theory V,FAL,,
MUSIC,211-3,Theory VI,FAL,,
MUSIC,213-0,World Mus Culture,FAL,,
MUSIC,214-0,Music History I,FAL,HSV,
MUSIC,215-0,Music History II,FAL,HSV,
MUSIC,216-0,Music History III,FAL,HSV,
MUSIC,226-1,Aural Skills IV,FAL,,
MUSIC,226-2,Aural Skills V,FAL,,
MUSIC,226-3,Aural Skills VI,FAL,,
MUSIC,227-0,Keyboard Skills,FAL,,
MUSIC,251-0,Music and Mind,,,
MUSIC,327-1,Adv Keyb Skill VII,FAL,,
MUSIC,327-2,Adv Keyb Skill VIII,FAL,,
MUSIC,327-3,Adv Keyb Skill IX,FAL,,SBS
MUSIC,335-0,Selected Topics,FAL,,
MUSICOL,323-0,Topics in Ethnomusicology,FAL,HSV,
MUSICOL,328-0,Topics in World Music,FAL,,
MUSICOL,331-0,Orientalism and Music,FAL,HSV,
MUSICOL,335-0,Topics in Musicology,FAL,HSV,
MUSICOL,346-0,Composer Topics,FAL,HSV,
MUSICOL,350-0,Topics in Medieval Music,FAL,HSV,
MUSICOL,351-0,16th Century,FAL,HSV,
MUSICOL,352-0,The 17th Century,FAL,HSV,
MUSICOL,353-0,18th Century,FAL,HSV,
MUSICOL,354-0,19th Century,FAL,HSV,
MUSICOL,355-0,20th Century,FAL,HSV,
MUSICOL,399-0,Indep Study,FAL,,
NAV_SCI,120-0,Sea Power,,HSV,
NAV_SCI,230-0,Leadership &amp; Management,,,
NAV_SCI,341-0,Leadership &amp; Ethics,,HSV,
PERF_ST,210-1,Perf of Poetry,FAL,,
PERF_ST,210-2,Narrative Fiction,FAL,,SBS
PERF_ST,210-3,Perf of Drama,FAL,,
PERF_ST,216-0,Perf &amp; Culture,,,
PERF_ST,216-Z,Perf &amp; Culture,,,
PERF_ST,224-0,Adapting Narrative,FAL,,
PERF_ST,307-1,Gender &amp; Perf,FAL,,SBS
PERF_ST,307-2,Gender &amp; Perf,FAL,,SBS
PERF_ST,308-0,Perf Modern Poetry,FAL,,
PERF_ST,309-0,Perf Black Literature,FAL,,SBS
PERF_ST,311-0,Perf in Life,FAL,,SBS
PERF_ST,315-0,Non-Fict Studies,FAL,,
PERF_ST,316-0,Folk &amp; Oral Traditions,FAL,,
PERF_ST,316-CN,Folklore and Oral Traditions,FAL,,SBS
PERF_ST,318-1,Shakespeare  Histories,FAL,,
PERF_ST,318-2,Shakespeare Adaptation,FAL,,
PERF_ST,321-0,Performg the 50's,FAL,,
PERF_ST,322-0,Perf Psych Novel,FAL,,
PERF_ST,324-1,Presentational Aesthetics,FAL,,
PERF_ST,324-2,Presentational Aesthetics,FAL,,
PERF_ST,326-1,Performance Art,FAL,,
PERF_ST,326-2,Performance Art,FAL,,
PERF_ST,328-0,James Joyce,FAL,,
PERF_ST,329-0,Perf Indiv Styls,FAL,,
PERF_ST,330-0,Topics,FAL,,
PERF_ST,332-0,Urban Festivity,FAL,,
PERF_ST,399-0,Ind Study,FAL,,
PERSIAN,111-1,Persian I,FAL,,
PERSIAN,111-2,Persian II,FAL,,
PERSIAN,111-3,Persian III,FAL,,
PERSIAN,121-1,Intermediate Persian I,FAL,,
PERSIAN,121-2,Intermediate Persian II,FAL,,
PHIL,110-0,Intro Phil,FAL,HSV,
PHIL,151-0,Scientific Reasoning: Reasoning Under Uncertainty,,HSV,
PHIL,210-1,Hist Phil,,HSV,
PHIL,210-2,Hist Phil,,HSV,
PHIL,210-3,Hist Phil,,HSV,
PHIL,216-0,Introduction to Pragmatism,,HSV,
PHIL,219-0,Intro to Existentialism,,HSV,
PHIL,220-0,Intro to Critical Theory,,HSV,
PHIL,225-0,Minds and Machines,,HSV,
PHIL,230,"Gender, Politics, and Philosophy",,HSV,
PHIL,240-0,Freedom and Responsibility,,HSV,SBS
PHIL,241-0,Philosophy of Cyberspace,,HSV,SBS
PHIL,248-0,Paradoxes,,HSV,SBS
PHIL,250-0,Elem Logic II,,HSV,SBS
PHIL,254-0,Intro to Philosophy of the Natural Sciences,,HSV,SBS
PHIL,255-0,Theory of Knowl,,HSV,
PHIL,260-0,Intro to Moral Phil,,HSV,
PHIL,260-Z,Intro to Moral Phil,,HSV,
PHIL,261-0,Intro to Political Phil,,HSV,
PHIL,262-0,Ethical Problems,,HSV,
PHIL,263-0,Classics of Ethical Theory,,HSV,
PHIL,264-0,Classics of Political Theory,,HSV,
PHIL,265-0,Intro Phil of Law,,HSV,
PHIL,266-0,Philosophy of Religion,,HSV,
PHIL,267-0,"Philosophy, Race, &amp; Racism",,HSV,
PHIL,268-0,Ethics &amp; the Environment,,HSV,
PHIL,269-0,Bioethics,,HSV,
PHIL,270-0,Climate Chng and Sustain: Pol and Ethical Dimensions ,,HSV,
PHIL,290-0,Climate Chng and Sustain: Pol and Ethical Dimensions ,,HSV,
PHIL,310-0,Ancient Phil,,HSV,
PHIL,311-0,Medieval Philos,,HSV,SBS
PHIL,312-0,Modern Phil,,HSV,SBS
PHIL,313-1,Kant's “Critique of Pure Reason“,,HSV,
PHIL,313-2,Kant's “Critique of Pure Reason“,,HSV,
PHIL,314-0,German Phil,,HSV,
PHIL,315-0,Stud French Phil,,HSV,
PHIL,317-0,Hegel's Phenomenology of Spirit,,HSV,
PHIL,318-0,Studies in Contemp Philosophy,,HSV,
PHIL,319-0,Existentialism,,HSV,
PHIL,324-0,Phenomenology,,HSV,
PHIL,325-0,Philosophy of Mind,,HSV,
PHIL,326-0,Phil of Medicine,,HSV,
PHIL,327-0,Phil of Psych,,HSV,
PHIL,328-0,Analytic Phil,,HSV,
PHIL,330-0,Practical Reasoning and Choice,,HSV,
PHIL,350-0,Adv Logic,,HSV,
PHIL,351-0,Adv Top in Philosophical Logic,,HSV,
PHIL,353-0,Phil Language,,HSV,SBS
PHIL,354-0,Adv Top in Phil of Natural Sci,,HSV,
PHIL,355-0,Sci Meth Soc Sci,,HSV,
PHIL,358-0,Epistemology,,HSV,
PHIL,359-0,Metaphysics,,HSV,
PHIL,360-0,Topics in Moral Philosophy,,HSV,
PHIL,361-0,Topics in Soc and Pol Phil,,HSV,
PHIL,363-0,Kant's Moral Theory,,HSV,
PHIL,365-0,Adv Studies in Phil of Law,,HSV,
PHIL,366-0,Adv Studies in Phil of Religion,,HSV,SBS
PHIL,367-0,Studies in Af-Am Philosophy,,HSV,
PHIL,369-0,Philosophy &amp; Gender,,HSV,
PHIL,370-0,Phil &amp; Lit,,HSV,
PHIL,372-0,Phil Of Educ,,HSV,
PHIL,380-0,Phil of Art,,HSV,
PHIL,390-0,Spec Top In Phil,,HSV,
PHIL,398-1,Senior Tutorial,,HSV,
PHIL,398-2,Senior Tutorial,,HSV,
PHIL,399-0,Indep Study,,HSV,
PIANO,161-0,Piano,FAL,,
PIANO,261-0,Piano,FAL,,
PIANO,361-0,,FAL,,
POLI_SCI,201-0,Introduction to Political Theory,,HSV,
POLI_SCI,220-0,American Govt &amp; Politics,,,
POLI_SCI,221-0,Urban Politics,,,
POLI_SCI,230-0,Law in Pol Arena,,,SBS
POLI_SCI,240-0,Intro Intl Relations,,HSV,SBS
POLI_SCI,250-0,Comparative Pol,,,SBS
POLI_SCI,259-0,Contemporary African Politics ,,HSV,SBS
POLI_SCI,301-0,Ancient and Medieval Political Thought,,HSV,SBS
POLI_SCI,302-0,Early Modern Political Thought,,HSV,SBS
POLI_SCI,303-0,Modernity and its Discontents,,HSV,SBS
POLI_SCI,315-0,Positive Political Theory,,,SBS
POLI_SCI,320-0,The Presidency,,HSV,SBS
POLI_SCI,323-0,Public Opinion &amp; Voting  Behav,,,SBS
POLI_SCI,324-0,Political Parties/Elections,,,SBS
POLI_SCI,325-0,Congress / Legislative Process,,,SBS
POLI_SCI,327-0,African American Politics,,HSV,SBS
POLI_SCI,328-0,Public Policy,,,SBS
POLI_SCI,329-0,U.S. Environmental Politics,,,SBS
POLI_SCI,330-0,Politics of Local Jusitice,,,SBS
POLI_SCI,331-0,Politics of the Supreme Court ,,,SBS
POLI_SCI,332-0,Constitut Law I,,,SBS
POLI_SCI,333-0,Civ &amp; Political Rights,,,SBS
POLI_SCI,340-0,International Relations Theory,,,SBS
POLI_SCI,341-0,International Political Econ,,,SBS
POLI_SCI,344-0,Foreign Policy,,,SBS
POLI_SCI,345-0,Natlonal Security,,,SBS
POLI_SCI,346-0,Pol of Euro Unification,,HSV,SBS
POLI_SCI,346-Z,Pol of Euro Unification,,HSV,SBS
POLI_SCI,347-0,Ethics in International Relations,,HSV,SBS
POLI_SCI,348-0,Globalization,,,SBS
POLI_SCI,349-0,Intl Environmental Politics,,,SBS
POLI_SCI,351-0,Middle East Politics,,HSV,SBS
POLI_SCI,352-0,Politics of East Asia,,,SBS
POLI_SCI,353-0,Politics in Latin America,,,SBS
POLI_SCI,354-0,South East Asian Pol,,HSV,
POLI_SCI,354-Z,South East Asian Pol,,HSV,SBS
POLI_SCI,355-0,Chinese Politics,,HSV,SBS
POLI_SCI,356-0,US &amp; Latin America,,,SBS
POLI_SCI,357-0,Politics Post-Colonial States,,,SBS
POLI_SCI,358-0,Nationalism,,,SBS
POLI_SCI,359-0,Politics in Africa,,,SBS
POLI_SCI,359-Z,Politics in Africa,,,SBS
POLI_SCI,360-0,Comp Racial Politics,,,SBS
POLI_SCI,361-0,Dem Transitions,,,SBS
POLI_SCI,361-Z,Dem Transitions,,,SBS
POLI_SCI,362-0,Politics of Western Europe,,,SBS
POLI_SCI,372-0,The Middle East in International Politics,,,SBS
POLI_SCI,374-0,The Politics of Religion in International Relations,,,SBS
POLI_SCI,375-0,Bus-Gov Relation,,,SBS
POLI_SCI,375-Z,Bus-Gov Relation,,,SBS
POLI_SCI,390-0,Special Topics,,,SBS
PORT,101-1,Intens Elementary Portuguese,FAL,,SBS
PORT,101-2,Intens Elementary Portuguese,FAL,,SBS
PORT,101-3,Intens Elementary Portuguese,FAL,,SBS
PORT,111-1,Intensive Portuguese,FAL,,
PORT,111-2,Intensive Portuguese,FAL,,
PORT,111-3,Intensive Portuguese,FAL,,
PORT,112-1,Intensive Portuguese,FAL,,
PORT,112-2,Intensive Portuguese,FAL,,
PORT,112-3,Intensive Portuguese,FAL,,
PORT,115-1,Portuguese for Spanish Speakers,FAL,,
PORT,115-2 ,Portuguese for Spanish Speakers,FAL,,
PORT,201-0,Portuguese,FAL,,
PORT,202-0,Portuguese: Reading &amp; Writing,FAL,,
PORT,210-0,"Icons, Legends, and Myths in Brazil",FAL,HSV,
PORT,303-0,Advanced Portuguese,FAL,,
PSYCH,110-0,Intro Psychology,,,
PSYCH,201-0,Statistical Methods in Psychology,,,SBS
PSYCH,204-0,Social Psych,,,
PSYCH,205-0,Research Methods,,,SBS
PSYCH,215-0,Psych of Personality,,,
PSYCH,218-0,Develop Psych,,,SBS
PSYCH,228-0,Cognitive Psych,,,SBS
PSYCH,303-0,Psychopathology,,,SBS
PSYCH,306-0,Intro Clinical Psych,,,SBS
PSYCH,312-1,Physiological Psychology I,,,SBS
PSYCH,312-2,Physiological Psychology II,,,SBS
PSYCH,314-0,Special Topics,,,SBS
PSYCH,321-0,Neuroscience Lab,,,SBS
PSYCH ,323-0,Deception,,,SBS
PSYCH,324-0,Perception,,,SBS
PSYCH,326-0,Personlty Development,,,SBS
PSYCH,333-0,Psych of Thinking ,,,SBS
PSYCH,334-0,Language and Thought,,,SBS
PSYCH,335-0,Decision Making,,,SBS
PSYCH,337-0,Human Sexuality,,,SBS
PSYCH,339-0,Psychology of Gender,,,SBS
PSYCH,344-0,Cultural Psychology,,,SBS
PSYCH,357-0,Adv. Sem: Personality/Clinical/Soc Psych,,,SBS
PSYCH,358-0,Adv Sem: Cog/Neuro,,,SBS
PSYCH,359-0,Advanced Seminar Psych,,,SBS
PSYCH,361-0,Brain Damage &amp; the Mind,,,SBS
PSYCH,362-0,Cognitive Development,,,SBS
PSYCH,363-0,Images of Cognition,,,SBS
PSYCH,364-0,Topics in Cognitive Neuroscience,,,SBS
PSYCH,365-0,The Brain &amp; Cognition,,,SBS
PSYCH,368-0,Human Memory,,,SBS
PSYCH,376-0,Cognitive-Behavior Therapy,,,SBS
PSYCH,384-0,Close Relationships,,,SBS
PSYCH,385-0,Attitudes,,,SBS
PSYCH,386-0,Stereotyping &amp; Prejudice,,,SBS
RELIGION,170-0,Religion Human Experience,,HSV,SBS
RELIGION,171-0,Religious Traditions,,HSV,SBS
RELIGION,173-0,"Religion, Medicine, and Suffering in the W",,HSV,SBS
RELIGION,200-0,Intro Hinduism,,HSV,SBS
RELIGION,210-0,Intro Buddhism,FAL,HSV,SBS
RELIGION,210-Z,Intro Buddhism,,HSV,
RELIGION,211-0,New Testament,FAL,HSV,
RELIGION,220-0,Hebrew Bible,FAL,HSV,
RELIGION,221-0,Intro to New Testament,FAL,HSV,
RELIGION,230-0,Intro Judaism,FAL,HSV,
RELIGION,240-0,Intro Christianity,,HSV,
RELIGION,250-0,Intro to Islam,FAL,HSV,
RELIGION,260-0,Intro Native Americans Religions,,HSV,SBS
RELIGION,264-0,American Religious History,,HSV,
RELIGION,265-0,American Religious HIstory,,HSV,SBS
RELIGION,302-0,Yoga and Tantra,,HSV,
RELIGION,309-0,Topics Hinduism,FAL,HSV,
RELIGION,310-1,Buddhist Scripture,FAL,HSV,
RELIGION,311-1,Theravada Buddhhism,FAL,HSV,
RELIGION,312-0,Zen Buddhism,,HSV,
RELIGION,314-0,Contemporary Buddhism,,HSV,
RELIGION,315-0,Contemporary Buddhist Philosophy,,HSV,SBS
RELIGION,319-0,Topics Buddhism,,HSV,
RELIGION,320-0,Biblical Narrative,FAL,HSV,
RELIGION,321-0,Prophecy in Ancient Israel,,HSV,
RELIGION ,329-0,Topics in Bible,,HSV,
RELIGION,330-0,Varieties of Ancient Judaism,,HSV,
RELIGION,331-0,Classical Jewish Thought,FAL,HSV,
RELIGION,333-0,Modern Judaism,,HSV,
RELIGION,339-0,Topics in Judaism,,HSV,
RELIGION,340-1,Foundations of Christian Thought I,,HSV,
RELIGION,340-2,Foundations of Christian Thought II,,HSV,
RELIGION,340-3,Foundations of Christian Thought III,,HSV,
RELIGION,341-0,Medieval Christianity,,HSV,
RELIGION,342-0,Christian Mystical Theology,,HSV,
RELIGION,344-0,Christian Ethics,,HSV,
RELIGION,349-0,Topics in Christianity,,HSV,
RELIGION,351-0,"Muhammad, Jews, Islam",,HSV,
RELIGION,352-0,Biblical Themes in Islam,,HSV,
RELIGION,355-0,Islam in Africa,,HSV,
RELIGION,359-0,Topics in Islam,FAL,HSV,
RELIGION,360-0,African American Religions,,HSV,
RELIGION,369-0,Topics in American Religion,,HSV,
RELIGION,370-0,Ancient Near East,,HSV,
RELIGION,372-0,Asian Religions in Literature &amp; Film,FAL,HSV,
RELIGION,373-0,Religion and Bioethics,,HSV,
RELIGION,374-0,Contemporary Religious Thought,,HSV,
RELIGION,379-0,Topics in Comparative Religion,,HSV,
RELIGION,386-0,Topics in Latin American Catholicism,,HSV,
RTVF,190-0,Media Construction ,FAL,,
RTVF,215-0,Media Lit,FAL,,SBS
RTVF,220-0,Media Texts,FAL,,
RTVF,230-0,Contexts,,,
RTVF,260-0,Screenwriting,FAL,,
RTVF,298-0,Media Topics,FAL,,
RTVF,301-0,Broadcast News,,,SBS
RTVF,312-1,History of Film,FAL,HSV,
RTVF,312-2,History of Film,FAL,HSV,
RTVF,313-1,Documentary Film Hst/Criticism,FAL,HSV,SBS
RTVF,313-2,Documentary Film &amp; Video,FAL,,
RTVF,321-0,Radio/TV/Film Authorship,FAL,,
RTVF,323-1,Experimental Film,FAL,HSV,
RTVF,323-2,Exp Film &amp; Video,FAL,,
RTVF,325-0,"Film, Media, and Gender",FAL,,
RTVF,326-0,Film and TV Criticism,FAL,,
RTVF,341-0,History of Recorded Shound,FAL,HSV,
RTVF,351-0,National Cinema,FAL,HSV,
RTVF,353-0,"Film, Media and Globalization",FAL,,
RTVF,393-0,2-D Computer Animation,FAL,,
SESP,201-0,Childhood/Adoles,,,
SESP,202-0,Community Dev,,,
SESP,203-0,Adulthood/Aging,,,
SESP,291-0,Undergrad Teaching: Facilitating Learning in STEM,,,SBS
SESP,303-0,Program Dev and Implementation,,,SBS
SESP,316-0,Moral Val &amp; Hum Dev,,,SBS
SESP,317-0,Gender &amp; Life Course,,,SBS
SESP,318-0,Adult Dev &amp; Work,,,SBS
SESP,319-0,Family Dev in a Changing Society,,,SBS
SESP,320-0,Race and Education,,HSV,SBS
SLAVIC,101-1,Elem Russ,FAL,,SBS
SLAVIC,101-2,Elem Russ,FAL,,SBS
SLAVIC,101-3,Elem Russ,FAL,,SBS
SLAVIC,102-1,Intermed Russ,FAL,,
SLAVIC,102-2,Intermed Russ,FAL,,
SLAVIC,102-3,Intermed Russ,FAL,,
SLAVIC,106-1,Intro to Czech,FAL,,
SLAVIC,106-2,Elem Czech,FAL,,
SLAVIC,106-3,Elem Czech,FAL,,
SLAVIC,106-Z,Intro to Czech,FAL,,
SLAVIC,107-1,Intro to Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,107-2,Intro to Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,107-3,Intro to Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,108-1,Introduction to Polish,FAL,,
SLAVIC,108-1,Intro Polish,FAL,,
SLAVIC,108-2,Intro Polish,FAL,,
SLAVIC,108-3,Intro Polish,FAL,,
SLAVIC,203-1,Russian Language and Culture,FAL,,
SLAVIC,203-2,Russian Language and Culture,FAL,,
SLAVIC,203-3,Russian Language and Culture,FAL,,
SLAVIC,206-1,Intermed Czech,FAL,,SBS
SLAVIC,206-2,Intermed Czech,FAL,,SBS
SLAVIC,206-3,Intermed Czech,FAL,,SBS
SLAVIC,207-1,Intermediate Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,207-2,Intermediate Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,207-3,Intermediate Bosnian/Croatian/Montenegrin/Serbian,FAL,,
SLAVIC,208-1,Interm Polish: Lang &amp; Cult,FAL,,
SLAVIC,208-2,Interm Polish: Lang &amp; Cult,FAL,,
SLAVIC,208-Z,Interm Polish: Lang &amp; Cult,FAL,,
SLAVIC,210-1,Intro Russian Lit,FAL,HSV,
SLAVIC,210-2,Intro Russian Lit,FAL,HSV,
SLAVIC,210-3,Intro Russian Lit,FAL,HSV,
SLAVIC,211-1,20Th C Russ Lit,FAL,,
SLAVIC,211-2,20Th C Russ Lit,FAL,,
SLAVIC,255-0,Early Slavic Civilization,,HSV,
SLAVIC,261-0,Poland In 20th Cent,FAL,HSV,
SLAVIC,267-0,Czech Culture,FAL,,
SLAVIC,303-1,Adv Russian Lang &amp; Cult,FAL,,
SLAVIC,303-2,Adv Russian Lang &amp; Cult,FAL,,SBS
SLAVIC,303-3,Adv Russian Lang &amp; Cult,FAL,,
SLAVIC,304-1,Adv Russian,FAL,,SBS
SLAVIC,304-2,Adv Russian,FAL,,
SLAVIC,304-3,Adv Russian,FAL,,
SLAVIC,310-0,Tolstoy,FAL,,
SLAVIC,311-0,Dostoevski,FAL,,
SLAVIC,313-0,Nabokov,FAL,,
SLAVIC,318-0,19th C Russian Comedy &amp; Satire,FAL,,
SLAVIC,320-0,Structure of Serbian &amp; Croatian,FAL,,
SLAVIC,340-0,History of the Russian Language,FAL,,
SLAVIC,341-0,Structure of Modern Russian,FAL,,
SLAVIC,350-0,Russian Folklore,FAL,,
SLAVIC,358-1,Polish for Adv/Native Speakers,FAL,HSV,
SLAVIC,358-2,Polish for Adv/Native Speakers,FAL,HSV,
SLAVIC,359-1,Russian Prose,FAL,,
SLAVIC,359-2,Russian Prose,FAL,,
SLAVIC,360-0,19Th C Russ Poet,FAL,,
SLAVIC,361-0,20Th C Russ Poet,FAL,,
SLAVIC,367-1,Russian Film,FAL,HSV,
SLAVIC,367-2,Russian Film,FAL,HSV,
SLAVIC,368-0,Tarkovsky's Aesthetics &amp; World Cinema,FAL,,
SLAVIC,369-0,20Th C Russ Drama,FAL,,
SLAVIC,372-0,Int Jewish Cult,FAL,HSV,
SLAVIC,378-1,Visual Art in Russian Culture,FAL,,
SLAVIC,390-0,Literature &amp; Politics in Russia,FAL,HSV,
SLAVIC,391-0,Rise &amp; Fall of Yugoslavia,,HSV,
SLAVIC,392-0,Contemporary E. European Literature,FAL,,
SOC_POL,304-0,Soc Pol Hum Serv,,,
SOC_POL,305-0,Law/Soc Policy,,HSV,
SOC_POL,307-0,Educational Policy,,,
SOC_POL,310-0,Legal Aspects of Education,,,SBS
SOC_POL,330-0,Econ of Soc Pol,,,SBS
SOC_POL,351-0,Topics in Social Policy,,HSV,SBS
SOCIOL,110-0,Intro Sociology,,,SBS
SOCIOL,201-0,Social Inequality,,,SBS
SOCIOL,203-0,Revolution &amp; Social Change,,HSV,
SOCIOL,204-0,Social Interaction,,,SBS
SOCIOL,205-0,American Society,,,SBS
SOCIOL,206-0,Law and Society,,,SBS
SOCIOL,207-0,Problem Cities,,,SBS
SOCIOL,210-0,Family &amp; Society,,,SBS
SOCIOL,212-0,Environment and Society,,,SBS
SOCIOL,215-0,Econ &amp; Soc,,,SBS
SOCIOL,216-0,Gender &amp; Society,,,SBS
SOCIOL,226-0,Sociological Analysis,,,SBS
SOCIOL,232-0,Sexuality ans Society,,,SBS
SOCIOL,276-0,Global Inequaility,,HSV,SBS
SOCIOL,276-0,Sports and Society,,,SBS
SOCIOL,301-0,The City,,HSV,SBS
SOCIOL,302-0,Soc/Organization,,,SBS
SOCIOL,305-0,Demography &amp; Population Problems,,HSV,SBS
SOCIOL,306-0,Sociological Theory,,,SBS
SOCIOL,307-0,School and Society,,,SBS
SOCIOL,308-0,Deviance &amp; Crime,,,SBS
SOCIOL,309-0,Political Sociology,,,SBS
SOCIOL,310-0,Family &amp; Soc Learn,,,SBS
SOCIOL,311-0,"Food, Politics, and Society",,HSV,SBS
SOCIOL,312-0,Environmental Change,,,SBS
SOCIOL,314-0,Soc of Religion Ideology,,,SBS
SOCIOL,315-0,Industrialism,,,SBS
SOCIOL,316-0,Econ Sociology,,,SBS
SOCIOL,318-0,Sociology Of Law,,,SBS
SOCIOL,319-0,Soc of Science,,,SBS
SOCIOL,321-0,Armed Forces,FAL,HSV,SBS
SOCIOL,323-0,American Subcultures &amp; Ethnic Groups,,,SBS
SOCIOL,325-0,Sociology of Inequality,,,SBS
SOCIOL,326-0,Logic Of Soc Inq,,,SBS
SOCIOL,327-0,Youth &amp; Society,,,SBS
SOCIOL,331-0,Markets &amp; Hierar,,,SBS
SOCIOL,331-Z,Markets &amp; Hierar,,,SBS
SOCIOL,332-0,Work &amp; Occupation,,,SBS
SOCIOL,333-0,Law/Norms/Power,,,SBS
SOCIOL,335-0,Sociology of Decision Making,,,SBS
SOCIOL,345-0,Class &amp; Culture,,,SBS
SOCIOL,347-0,Time &amp; Space,,,SBS
SOCIOL,350-0,Sociology Arts,FAL,,SBS
SOCIOL,355-0,Medical Sociology,,,SBS
SOCIOL,356-0,Soc of Gender,,,SBS
SOCIOL,376-0,Topics in Sociological Analysis,,HSV,SBS
SPANISH,2LN,Spanish Language Credit,FAL,,SBS
SPANISH,2LT,Spanish Literature Credit,FAL,,SBS
SPANISH,101-2,Elementary Span,FAL,,SBS
SPANISH,101-3,Elementary Span,FAL,,
SPANISH,115-1,Accel First-Year,FAL,,
SPANISH,115-2,Accel First-Year,FAL,,
SPANISH,121-1,Intermed Spanish,FAL,,
SPANISH,121-2,Intermed Spanish,FAL,,
SPANISH,121-3,Intermed Spanish,FAL,,
SPANISH,123-1,Intermed Span,FAL,,
SPANISH,125-0,Accelerated Intermediate Spanish,FAL,,
SPANISH,199-0,Language Workshop,FAL,,
SPANISH,201-0,Conversation on Human Rights: Latin America,FAL,HSV,
SPANISH,201-1,Read &amp; Speaking I,FAL,,
SPANISH,202-0,Conversation on Current Topics,FAL ,HSV,
SPANISH,203-0,Indiv &amp; Society Through Written Expression,FAL,,
SPANISH,204-0,Reading and Writing the Art of Protest,FAL,,
SPANISH,205-0,Spanish for the Professions: Health Care,FAL,,
SPANISH,206-0,Spanish for Professions: Business,FAL,,
SPANISH,207-0,Spanish for Heritage Speakers,FAL,,
SPANISH,208-0,Spanish and the Community,FAL,HSV,
SPANISH,210-0,Icons Legends &amp; Myths in Spain,FAL,HSV,
SPANISH,211-0,Icon Legends &amp; Myths in LA,FAL,,
SPANISH,220-0,Intro Lit Analysis,FAL,,
SPANISH,223-0,Cervantes,FAL,,
SPANISH,231-0,New Lat Am Narrative,FAL,,
SPANISH,250-0,Lit in Spain before 1700,FAL,HSV,
SPANISH,251-0,Lit in Spain Since 1700,FAL,HSV,
SPANISH,260-0,Lit in Latin Am before 1888,FAL,HSV,
SPANISH,261-0,Lit in Latin Am since 1888,FAL,HSV,SBS
SPANISH,277-0,Intro to Latino Literature (Cross-listed English/Latino 277),FAL,HSV,SBS
SPANISH,280-0,Intro to Spanish Linguistics,FAL,,SBS
SPANISH,301-0,Topics in Language,FAL,,SBS
SPANISH,302-.0,Advanced Grammar,FAL,,
SPANISH,310-0,Origins of Spanish Lit,FAL,,
SPANISH,320-0,Golden Age Prose,FAL,,
SPANISH,321-0,Golden Age Drama,FAL,,
SPANISH,323-0,Cervantes,FAL,,
SPANISH,330-0,Age of Romanticism in Spain,FAL,,
SPANISH,331-0,Realism in Spain,FAL,,
SPANISH,332-0,Avant-Garde Writers and Experimental Fiction in Spain,FAL,,
SPANISH,333-0,Spanish Civil War: Good Fight,FAL,HSV,
SPANISH,334-0,"Memory, Hist, Fiction in Spain",FAL,,
SPANISH,335-0,Modern Fiction in Spain,FAL,,
SPANISH,340-0,Colonial Latin Amer Lit,FAL,,
SPANISH,341-0,Lat Am Modernismo,FAL,,
SPANISH,342-0,Region &amp; Rootedness Latin Am,FAL,,
SPANISH,343-0,Latin American Avant,FAL,,
SPANISH,346-0,Testimonial Narrative in Latin Amer,FAL,HSV,
SPANISH,360-0,Spain Studies in Cult &amp; Soc,FAL,HSV,
SPANISH,380-0,Topics in Film,FAL,,
SPANISH,390-0,Undergraduate Seminar,FAL,,
SPANISH,395-0,Spec Top Latino Literatures,FAL,,
SWAHILI,111-1,Swahili  (Formerly AAL 121-1),FAL,,
SWAHILI,111-2,Swahili  (Formerly AAL 121-2),FAL,,
